,Comment,Author,Comment ID,Like Count,Reply Count
1535,Andaz apna apna main Govinda aur Juhi sawla nahi tha,Unofficial Simanta,UgyOWfEUm81AQD4pMMF4AaABAg,0,0
1536,Nice video,Deepesh Bhosale,Ugx2hgfC6v1cnEOVwiF4AaABAg,0,0
1537,"YOU IS THE BECAUSE
💯😂",Pranav,Ugy-3_WQ6R_PpY53qgx4AaABAg,1,0
1538,Video itna jldi khtm hogya😞,Nisha Biswas,UgzCqSxIpwxYeJ7LUKd4AaABAg,0,0
1539,Bada hi wahaiyaat!!!!,Dweep sagar Patra,UgxZ7YrVsAquLz1U7oN4AaABAg,0,0
1540,You is the because of laugh 😂 😂 😂 😂 😂,akhil Kashyap,Ugy3Cb9DRcIZPrONOkt4AaABAg,0,0
1541,Who notice guru nanak dev ji photo behind Zakir Bhai🥰🙏,Jatinderpal singh,UgyvhMm2eBEbBv-xO3p4AaABAg,0,0
1542,Love you indian YouTubers!! tanmay you is the because 😉🖤💙,Daily Remzii,UgxOdk6OICtO1ZZ_E5x4AaABAg,1,0
1543,Provider op ❤,Harshil Patel,UgzjPJ_eDAVwIHqeJmd4AaABAg,1,0
1544,I am here u is the because 😂,MINI M1887,Ugw-PGSTvaGp-Sz94NF4AaABAg,0,0
1545,YOU is the because ❤️😂,Ritu Baghel,UgxVKK1-1VIdDC71S4B4AaABAg,1,0
1546,At 11:48 you can see Vishal in that DP 😂,DHRUVIT BAHUKHANDI,UgxZSrdFF8SJTRVVsFl4AaABAg,5,0
1547,You is the because ❤️❤️❤️,Jemish Sataki,Ugwlul8emLRptGtRgvd4AaABAg,0,0
1548,"Love ""storey""
Lalith Modi
Vishal OP !!!",Venu M R,UgzFJsijpQ2UUWDUGwd4AaABAg,1,0
1549,"Anyone noticed ""kakkad- pc's iPad""",Ulothrix,UgxxwHD9pXnFJaPKyTB4AaABAg,1,0
1550,Abey wapas writer op 🤦🤦🤦,Um@NG,UgxWS1IBy7rY44oagtR4AaABAg,1,0
1551,Bhai ek baar ducky bhai ko bulao pls meme review me 👌🏼,Suhail Saifi,UgwMGRLcsoY7gZGqOxV4AaABAg,1,1
1552,"Pakistanio se Paisa milta he kya tujhe unhe promote krne ka,😂😂😂😂",Aakash Rajput,UgytUE-DQURZ-7fEolV4AaABAg,0,1
1553,Free cahiye..,Partho Basak,UgzAbVzHKR5mHpkiyGp4AaABAg,0,0
1554,We can see savagenes of pakistani’s you is the because 😂😂🤣🤣,SUKUNA,UgwWRLu8wikNcd2lzUx4AaABAg,1,0
1555,I laughed today you guys are the because of!,Bugs bunny,UgwUq9bdnZBi5njabDt4AaABAg,0,0
1556,Watching zakhir Bhai comedy you is the because,8x SCOTT,UgxtQ0bU6M2TcnlSJ194AaABAg,0,0
1557,wo amaawasya ka chand hai jo us pakistani larki ka shohar leker aya hai 💥,Kragiland,UgxvCpajtslky034c3V4AaABAg,0,0
1558,"If someone is in love with you, he/she will start copying you❣️",not like that,UgyfSbMManA3VnWedMt4AaABAg,1,0
1559,Commenting just for the algorithm 👍🏻,Bla bla,UgzafJ9vMKJm7ksjOgN4AaABAg,0,0
1560,You if the because,Ka P,Ugzs4BQSkU-lhhmpZQN4AaABAg,0,0
1561,Was having such a shit day. Thanks Tanmay ♥️,M.K,UgyVMy2v7CUnX3V4hkl4AaABAg,0,0
1562,i laughed out loud you is the because,Gunj Fashion,Ugxqyls1yI7T1eXTSsd4AaABAg,1,0
1563,you is the because,Burhanuddin Ezzy,UgxL4_AU_TH8jc9RB9B4AaABAg,0,0
1564,"But shauhar me ""ar"" hai make him advertiser op.",Gaurav Kumar Singh,UgzBbQCrVWCZRRGryC14AaABAg,0,0
1565,Sending the whole team love from Pakistan 🇵🇰,O M E R ,Ugx2R70y7XldboupxFd4AaABAg,2,0
1566,"Youtube hai kholi tanmay bhai , you is the because",Syeda Rabail Tanveer,Ugyxwsy8i4NN2hOZxOt4AaABAg,0,0
1567,I am in love with this channel ❤️you is the because Tanmy,it's khani,UgwKY2lcMuRV2_gZkX54AaABAg,0,0
1568,The way Tanmay reads I laugh so much why? you is the because🤣🤣,Vijayalakshmi Iyer,Ugzgo8vsvyZ9fR4YBz54AaABAg,0,0
1569,My favourite was the guardian of galaxy one,Sourav Saha,Ugxet6sucVRKN4Q6IP54AaABAg,0,0
1570,I don't comment generally but this video was like the whole episode of tkss,Bitu Kumar,Ugyl7xqFkncIjT6L-b54AaABAg,1,0
1571,Sare episode aa gye ya aur aayenge???,Nitesh Matsay,Ugx8GnLe2cAGe072OoJ4AaABAg,0,0
1572,Bhaisaab Farzi Mushayra sunne k baad Ghalib saab Gopal bhai ko dhund rahe hain nangi taar leke..,Ashwin Khare,UgwihNk1fMaxVmGHB454AaABAg,0,0
1573,"I laugh. 
To tanmay:- *you is the because*",Vishal Sharma,Ugy7bERaU33RlScQYfJ4AaABAg,1,0
1574,zakir khan background pic maulana waheed...my favourite from India,Mussawer khattak,UgzOIE_FqawLo0nMx894AaABAg,0,0
1575,Zakir with Guru Nanak ji .True secular man 😍,sajit sharma,Ugxoms_X9PcFxoQKcmx4AaABAg,1,0
1576,We enjoy you is the because 🤣,Abbas Shirazi,Ugx9kYTKw5xU8_3fELF4AaABAg,1,0
1577,Tanmay bhat is OP 🔥🔥🔥,MRITYUNJAY,Ugzxii4tXMWMKzytDdl4AaABAg,1,0
1578,You is the because...,Prathmesh Galphade,UgwCm-h2rFjgkKgsPX54AaABAg,0,0
1579,chammach,Boss 9inty9ine,Ugyn9NIftDBirOIL97l4AaABAg,0,0
1580,You is the because 😏,bringmesomeavocados,UgyW6fPJcPYLgj6ZbuJ4AaABAg,0,0
1581,I had  exam  tension till now because i am haveing exam tommrow but after watching this video  its all gone,CapTain JaCkSpaRrow,UgwtcvJJ-tIqf48TmLp4AaABAg,1,0
1582,Haste Haste pet fat Gaya..... You is the because ❤️😅🤣,Chinu,UgyKwCnno2S5Oe8LSCp4AaABAg,0,0
1583,Ek toh income upar se din kab.,Yash Kalamkar,Ugwmg2r0ScafArDVkdN4AaABAg,0,0
1584,U is the becax😆😍👍great show😍,Muhammad Ahsun Mohsin,UgwD__OSFBV1ZfhHWnh4AaABAg,0,0
1585,😅🤣🤣,That Fire,UgxYzfRNW4p1CKxPZwJ4AaABAg,0,0
1586,Your vedios are like addiction to me now . All the panel members are OP .,Rajveer Singh Negi,UgwVgLn5a9gOiCEdV0d4AaABAg,2,0
1587,8:45 yoda has entered the chat,Adwait Gore,Ugwm4_pmu7pZoKRgGQd4AaABAg,21,0
1588,MILF 😂😂😂,Rahul Solanki,Ugxl-KdEv1jE1XHPNhR4AaABAg,2,2
1589,"Tanmay, i like your show so much, that I eagerly wait for your savage videos.  🙏",onkar patil,UgwT9PMHxrViQzDPmLd4AaABAg,2,0
1590,Love the farzi Musairya,harsh 07,UgzRSoGqcdMp5FYZbYJ4AaABAg,1,0
1591,"Meri hasi nahi ruk rahi , hassan is the because 🤣",Rahul Patil,Ugy3GjU1Ul66BzL2t4p4AaABAg,4,1
1592,7:52 - 9:10  unreleased episode of Farzi Mushaira,Ashu Tosh 31,UgxCdXDfJxrKgC-_co94AaABAg,0,0
1593,You is the because 🤣🤣🤣,SAM BLUES ADAMS MMA,UgxyHoCNO_b8E3J_1cl4AaABAg,0,0
1594,1:48 genius,Ashish negi,UgxmcSM7yE1tvdg9VQZ4AaABAg,8,0
1595,"Gopaal ji🙏
Ek dum mast maja aa gya 
Baki tera bhai dekh lega amazing😂😂😂",rahil khan,UgyTt2uSl5YrcjB7kmB4AaABAg,0,0
1596,I missed rohan joshi,end is near,UgwYEUM6eCWmUay7A4F4AaABAg,0,0
1597,Major Missing Rohan joshi,Khadija Sheikh,Ugzp7h2L2wNjJOs9yGZ4AaABAg,1,1
1598,Gopal sir killed it today😉,Akshat Tamta,UgyYQ5NXt4oLw4lVz7t4AaABAg,1,0
1599,"Eternity later🙃🙂btw kullu
Looking beautiful 😙😏",jiya😇,UgzMqhzfS6BBUwQZYip4AaABAg,0,0
1600,such a diverse thing that Zakir Khan has Waheguru's picture in his background ✨✨,Megh Chelaramani,UgzjzPwBQYoJ6xlz0vN4AaABAg,1,0
1601,You is the because ʘ‿ʘ,Syed Salman Pirzada,UgxDAAa0SijGRFbREGp4AaABAg,0,0
1602,No comments,shake tea man,Ugx2t85Ed6id3OF8zH54AaABAg,1,0
1603,You is the because,Shivani Sinha,UgxTtcpXp5TFURQXQvp4AaABAg,0,0
1604,Petition to make the series regular,Jied JD,UgzdKpPbeSOlKYoQiYJ4AaABAg,0,0
1605,I feel refreshed . You is the because🤣,shaks mash,UgwxmY2OL6BQop16QnZ4AaABAg,1,0
1606,Love from Pakistan -- You is the because,Just Random Things,Ugy1zoe0Pr2edzY3-AV4AaABAg,1,0
1607,Tanmay Bhai aapko farzi mushaira me jaldi dekhna hai ❤️❤️,Ankit Lanjekar,UgxYBhZlhSKUAcU8L694AaABAg,0,0
1608,You is the because,Rahul Shetye,UgzDgYA-zM1e-UURA8R4AaABAg,0,0
1609,I legit had an anxiety attack and just seeing this makes me happy. Thank you ❤,Lavanya,UgwCt0s8dCn9BVdumJB4AaABAg,8,0
1610,Krde puncher tanmay ko baki tera bhai dekh lega😅😅😅🤣,Siyagax Music,UgzILz_FvgXQt4BgM_R4AaABAg,0,0
1611,I LAUGHED TODAY AND TANMAY YOU IS THE BECAUSE,SAEEN,UgwmJMmEIJvQTf-PvSt4AaABAg,1,0
1612,Just bcause of you punjab police drugs 😂😂😂🧡,Sauhard Kochar,UgxNcwSSZSP4VhHj0cJ4AaABAg,1,0
1613,Asis sir got no chill,Rajarshi Das,Ugw9AY2ltniynmlzmWR4AaABAg,0,0
1614,"I skipped watching superstar singer while dinner, your video is the because😅😂
Thanks😂",Manasvi Mehta,Ugyt5vJZDejgS1hUHZ94AaABAg,0,0
1615,Punjab Police rocks drug dealers shocks,Mani,Ugy90VIDiJO5iIIJDIt4AaABAg,0,0
1616,Tension dur hogyi aaj ki poori,Anmol Harsh,UgypGHk-vz2lky4-njt4AaABAg,0,0
1617,I love thi series and you is the because Tanmay,Arsenic,UgzKC2Qt06XxtMi3qPJ4AaABAg,0,0
1618,Nice,EXCUSEexpert OP!,UgzAebZNoIylwUTfojp4AaABAg,0,0
1619,"This was my wrost decision to watch this video while eating my dinner 🥺🤢
.
.
.
Btw Love you all who is in the frame💗",Ayush Bhardwaj,Ugxzfj_tzp82rp2lZHd4AaABAg,0,0
1620,"Watching even after tomorrow is my exam .. pray for me.,😆",study with Sweta. cute girl,UgweLjr3VtEwyz7TkfF4AaABAg,1,0
1621,Today’s episode wasn’t funny tbh,XoXo,Ugw1RelJw61O_7e1HjV4AaABAg,0,0
1622,"I am smiling rn , you is the because",Samyak Mittal,Ugx23rKIx3jjHbjb0Kp4AaABAg,1,0
1623,Just another comment spamming you is the because😆,Gunn Kapil,UgwqQYffjHWd6epDUeR4AaABAg,1,0
1624,mood setters 🥺🥺,*nod*,UgzYt7UbX2gX_zLMp314AaABAg,0,0
1625,I hate Muslims But Zakir Khan 💝💖 Is my favourite actor.,Unwaveringstudentofficial,UgxxO-McSzyXQYCzWox4AaABAg,1,1
1626,best ending  i have ever seen on youtube loved it,Prince Dhureja,Ugwr3lrhQGSKGxJazDB4AaABAg,1,0
1627,our day day just got super awesome... You is the because Tanmay bhai...✨✨,Anjali Mestry,UgyM7qPtuWP_v24zlkF4AaABAg,0,0
1628,Radha Radha ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️🙏,Manohar singh,Ugy2q7UvhsqYWZRMbOd4AaABAg,1,0
1629,we started loving pakistan YOU IS THE BECAUSE tanmay 😂,Sarvagya Jain,UgwfmUNNTzgS13lp4_Z4AaABAg,3,1
1630,The video is great you is the because,Zexter 29,UgxeTFBYn9_JarQpR3Z4AaABAg,0,0
1631,Kullu is becoming new Favourite 😀😀😀😀😀🤣🤣🤣🤣,ranveer singh,Ugxl1qkidFzWwUEoWp94AaABAg,0,0
1632,"6:23 ""Alexa"" Insert All My Friends Are Toxic",Lucid,Ugw8zWtG8Eyti1gejR14AaABAg,16,0
1633,You is the because is... Bhangdu bhingdu English,Meghraj Ghogre,Ugx6II91KIEivsv5n9p4AaABAg,0,0
1634,"My shayri: 
MERI ZINDAGI MAI HO JATA HAI BAHUT BADA LOSS 
JANNEMAN YOU IS THE BECAUSE 
😂😂😂😂😂😂",Anugrah Shrivastava,UgxA2MgsLIlfxJEYD0l4AaABAg,1,0
1635,Why does Tanmay reads the chats with diff accents😂,HaRshIt✨,UgwcvVm5HkKfdvKF4k94AaABAg,1,0
1636,"I was studying...
But I got distracted...
""Tanmay you is the because""",Cherry p,UgyJMgjXnTeA9fz6CQJ4AaABAg,0,0
1637,Tanmay mere bhaai ❤️,Karan Kukreja,UgzC9GmaG07z74W7gn94AaABAg,0,0
1638,"That guru nanak dev ji ,s photo behind Zakir Khan 🙏🙏🙏🙏",Call me RS,UgxxKh2Sc-qVUF0LClN4AaABAg,1,0
1639,hahahhaa,Danish H,Ugx2GrgQATjSKOyVcoR4AaABAg,0,0
1640,'You is the because' might be the english translation for 'wajah tum ho'😁,Mayuresh Shinde,UgzTHZSKPNn0uNO-ZiR4AaABAg,0,0
1641,"I am sick of searching for job., suffocated being at home.. Depressed and anxiety at its peak.. I was crying just before watching the video.. But Tanmay., you made me laugh! I am feeling a lot better❤✨ lots of love",Sadiya Sehar,Ugy8p59R6PQg9kgcC3d4AaABAg,313,27
1642,Petition to get 2 reaction videos per week!,pikachu,Ugx31JFAa85ruOF4LNt4AaABAg,1,0
1643,Bhai ye 24 kaha bajta hai? 7:33,Pranav Rathi,UgzssnXwDRB_37eMhaN4AaABAg,7,0
1644,Anyone noticed Guru Gobind Singh Ji on wall behind Zakir.... RESPECT 😇,RS,UgweFS1wWgr0dd2nMVx4AaABAg,1,0
1645,Whenever I watch your videos I laugh a lot You is the because..,Biswajit Mohanty,UgwSlv2Svo6zg--VOu94AaABAg,0,0
1646,"Wo Saad 13:33 seconds par mein hi hu, Hamza bhai, teri picture bhi mujhe kayi baar bheji gayi hai😞",Saad Hussain,UgyUlbfYMoXfDt8iJUN4AaABAg,8,2
1647,"Im from gujranwala,punjab pakistan..and shahbaz tikka is here",moodxmachenic,UgzvAmwgaLKxsMUBC8t4AaABAg,1,1
1648,👍,Jai Kishan Tyagi ,UgyrqM3MNOgYmAbHBgl4AaABAg,0,0
1649,You is the because,KAMAL MAJUMDAR,UgyDGXg_RlEN4DJBlIR4AaABAg,0,0
1650,Mann the outro of the video is just🤌🏻😂,TheArtsySpace,UgxtZDDEluih2X72S214AaABAg,0,0
1651,Bro india mein kam memes hai kya yeh chutiye pakistaniyon ki video mat bnaya karo.....,damnyouvilewoman,UgxuR1u4y7GE_7NVBft4AaABAg,1,2
1652,Finally 🥺🥺🥺❣️,gamers world pc,Ugzub-KkHrOEm1Q1OeN4AaABAg,0,0
1653,You is the because,YM'S Vines & Roast,UgwZWdtXh3m0lZsKxAl4AaABAg,0,0
1654,6:13,ranveer singh,Ugx9KL1EfxeDHiWDjTx4AaABAg,0,2
1655,YOU IS THE BECAUSE.,Saimohith Ramdas,UgzEujTgXWTes1yL6DR4AaABAg,0,0
1656,Why does you make Pakistani are Savage only with Zakir Khan ?,MD SAQEEB,Ugx4wpg2esZuHHayc494AaABAg,0,4
1657,"My day has now complete 😌..........because ""You Is The Because""❤️❤️",Vr Madhavan,UgzqVrEkR3-3Lrbpmut4AaABAg,1,0
1658,Ye funny to nhi h,reaction Pak,UgxnOmRe0MAWygGTDQl4AaABAg,0,0
1659,You is the because💯,Zalte Dhiraj,UgzvKR2egNqDnukS0k54AaABAg,1,0
1660,Tanmay I like u.. I think you are very neutral person.  jo sahi hai sahi and galat ko galat bolte ho aap.. this needs courage.. Love ur channel..,Tathagat Chauhan,UgyjsPrtIKufft1BSpB4AaABAg,1,0
1661,You is the because 😂😂,Amna Shah,UgzUPAFtXSGUCa1cY1F4AaABAg,0,0
1662,Finally,SPY 0p,Ugye90W0jcgBXwRRQAV4AaABAg,0,0
1663,Lagta hai title sponsor Swara Bhaskar hai,Aayush Gupta,UgzLG4wQpufpdzuNQ-N4AaABAg,0,0
1664,Mera kal test hai,Meet Chauhan,Ugz86TcbCGGmjLB0rzV4AaABAg,0,0
1665,"i laughed so much, you is the because 🤣🤣",The9Media,UgxfWA5iW0fKROFRVQB4AaABAg,0,0
1666,I laugh too much tanmay bhatt you is the because🤣🤣,ytShorts king,UgyC5nPFFPmG7lrVBp14AaABAg,1,0
1667,Vishal's One drop = others whole episode 💯😂,Gaurang Dharjiya,UgyfIUISMVBJTeXu_2t4AaABAg,6,0
1668,Amazing Episode Tanmay Jani🇵🇰❤️🇮🇳,Salman Sindhi,Ugw1TVz0ezETgCpIw3V4AaABAg,1,0
1669,"ASMR mean - creators be eating and earning, and audience be watering 🤩
Agree?",Mr. Rangii,Ugxl8h-WhOdhsTbrDnh4AaABAg,0,0
1670,"I'm underrated, you is the because",🌹• • • XAVIER • • •🌹,Ugw_2RalhbYCNhBSwCJ4AaABAg,0,0
1671,"Yo make me laugh every week, you is the because Tanmay.",G Roopesh,Ugzvjn4xGbizmrBNN4F4AaABAg,2,0
1672,"Best video 😝😜🤪😂🤣🤣 ,you is the because",indra saharan,Ugzmj8do48zF99FWJRN4AaABAg,0,0
1673,any vanced users here? :D,rushikesh,Ugz4dxTqHyuXVEb-HQd4AaABAg,0,0
1674,"My dad started watching tv with me
You is the because",NovaNeptune Gaming,UgxlMMdYvvaObVAPsbR4AaABAg,0,0
1675,Aaj hi soch raha tha tanmay bhai ka vdo kab aayga 😂😌❤️,Kushagra pandey,UgwY0qUdmZfuTBbRPnV4AaABAg,0,0
1676,Amazing Series....,Salman Sindhi,UgwkcATjJKg_yfk_Kkx4AaABAg,1,0
1677,I star your videos by liking it!😍,anshul kumar,Ugwt574drGoQrEISN714AaABAg,0,0
1678,Tanmay bhai 9th jaldi leke ana 🤣🤣🤣,Arjun,UgwrX8SMP4yMUalnfo94AaABAg,0,0
1679,Oh... WOW.... Thank You Tanmay We want another part of PAKISTANIS ARE SAVAGE....,Salman Sindhi,UgyZiFqJGdUbjO_g5TZ4AaABAg,1,0
1680,tanmay i love your video....you is the beacuse❤❤❤❤,Akshay Jain,UgzhAeXK5NK_EXJp2td4AaABAg,0,0
1681,"यूनिवर्सिटी खुलने वाला जोक हम पहले भी देखे थे इनकी वीडियो में, रिपीट हुआ है लगता है। 10:56","रूबी राय, बिहार टॉपर २०१६",Ugy7sJoJ25Utp5Kguul4AaABAg,0,0
1682,"COVID suspected feeling low, now smiling and feeling happy ""You is the because""
Thank you
Love from Pak🇵🇰",Akki Ztar,UgwVnDNAjgE_lgJwFZ94AaABAg,62,0
1683,May our Sunday.. You is the because,Rahul Soni,UgwDMG9Kz1VLi6yrHBZ4AaABAg,0,0
1684,Rohan Joshi should've been there.,Sohail Tigala,Ugy83D2lLED-lfnAcxp4AaABAg,0,0
1685,Why my day just got batter Tanmay U iS ThE Because,RAKSHIT KHATRI,Ugw4LsuipBcoNG0SYe94AaABAg,0,0
1686,I am Guardian of the Galaxy😂,It's Jay Variya,Ugwc9ESWbARg33eMNfB4AaABAg,1,0
1687,My fav youtuber is Tanmay Bhat....why......you is the because ❤️,Arnnav K Bansal,UgxLEUd41aNuusiuhNd4AaABAg,0,0
1688,Mubarak ho peshawar me chand najar agya 😂😁,sidhu,Ugw_40suZ6oQIctfAlV4AaABAg,0,0
1689,You made my birthday better Tanmay sir,Urban Gaming,Ugxt6QIJWwvWRUVIKrp4AaABAg,0,0
1690,"LMAO, Tanmay! You is the because!!😂😂😂",Bishesh Shakya,UgxwKoDDqkIDdD3IZUF4AaABAg,1,0
1691,Finally,Pak Play,UgwbTggytoe5KCvMyZN4AaABAg,0,0
1692,"Everything is fine, casting this guy in orange shirt dont worry just annoys me",Israr Khan,UgycA_whjM1VoPoMEKt4AaABAg,0,0
1693,You is the because I am happy ❤️,Devansh Sharma,Ugy-Oc8K18rCVUhkJAp4AaABAg,0,0
1694,I always wait for a new video yuo iz d becoz,Harsh Yadav,UgxAEwP1xP-yngzw-GF4AaABAg,1,0
1695,' You is the because ' This line is going to be used in next Tanmay's videos..,Aman Pandey,UgzsFyFJISOnQmb1TYN4AaABAg,0,0
1696,"Everytime it's Pakistan is savage video why always Zakir comes 
Why tanmay why🌚",Ritesh Pant,UgwaPugn9vRrk2NuTV94AaABAg,0,0
1697,This is the Amazing video..!! You is the Because ❤️❤️❤️,"HASSAN,HK",Ugx0FmFA-wVkbbjK_4N4AaABAg,0,0
1698,Kullu op 😂😂,prajwal shetti,Ugz8nP2mnQ-ZEMpEDGl4AaABAg,0,0
1699,One of the reasons why i look forward to sunday Nights is because Tanmay will drop a reaction video. Makes my day,Vik mik,Ugw3qqWBH0hxf2iCefB4AaABAg,4,0
1700,My whole day was a miserable but now I feel great.. You is the because 🤣🤣,AANG ke bable,Ugxo2V4Q3dfhSCE6n654AaABAg,0,0
1701,Vlog dalo,who cares,Ugwz2bip7KqzDcPAws54AaABAg,0,0
1702,Bawa yeh video's bna kro zada se zada bht maza ata h dekhne me😍💞,Javed Khan,UgzB18CDd6uLiNaC8iN4AaABAg,0,0
1703,"Today was my bad day, my Sir left the grp coz of me... but now it's better coz tanmay you are back ☹☹",Nikhil Kr,Ugxcvj8BBjw-IugKOBp4AaABAg,1,0
1704,You saved the sunday from it being the saddest..😁☹️,Arnav Khangar,Ugw17fJucW9tAqmo0D14AaABAg,0,0
1705,best hamesha ki trha…. please try to upload everyday… okay take two days butttt pleaseeee🥲,Huraira😅,Ugy007tOpCpsiwwn62B4AaABAg,0,0
1706,Panel me koi bhi aa jaye sabko OG hi bolna rhta hai,Kunal Singh Kahlon,UgyZz0ZancObaS46SCZ4AaABAg,0,0
1707,Pakistani are chuita,Navneet Goswami,UgzClaTnkrJSJhsG54d4AaABAg,0,0
1708,😂,Built-in Flair,UgyU_bJ2CFMIVozrs8J4AaABAg,1,0
1709,Can we get a pitai review?,Abhijeet Gupta,Ugy8hkoAcmUhapTx_EJ4AaABAg,0,0
1710,Bhai bus you is the because😆😅,Mubashir shaikh,UgyBTXlWNHxV8xSEbDZ4AaABAg,0,0
1711,tanmay bro fan like here to send some love for him🤗😍,victory,Ugyqpuh5QJeHG9RXu514AaABAg,0,0
1712,Mention those friends who sell you drugs was the lit one🤣🤣,Diwas Khadka,UgxcJtH3W9GMdp-gNxp4AaABAg,0,0
1713,You is the because.,Kashyap Wadekar,UgzcJbKIqfnvIV4HYvV4AaABAg,0,0
1714,Tanmayy Bhai Mera Comment Aap Padhh Rhe Ho... 😂♥️😘🙏,PR WARRIOR GAMING,Ugx0SV9vRTxI96rd96x4AaABAg,1,0
1715,Two rings steal the show..😂,Ar_Arnab,UgwEeTehueCMAq_fbFV4AaABAg,1,0
1716,You is the because that my light shines,none of your bussiness,UgyeZSTQhb_CYQsCEAZ4AaABAg,0,0
1717,"U is the because, we r chilling !!!!",Jigs Chaudhari,Ugy6MAR3GtrRFFSjjUx4AaABAg,0,0
1718,Last shayeri 😂😂😂😂,Nipon,UgzNq0KFZ0r2tdvuSt14AaABAg,0,0
1719,"Mai aaj hi decide kiya tha ki sab chorr k padhai karunga par tab hi apka video ka notification aa gya. If I fail, you is the because tanmay",PARMESHWAR RAI,UgzIF1mX0og_LNd4efV4AaABAg,0,0
1720,Hassan is young btw. 😅😂,Hassan khan,Ugwc1CQBh0dMQQEzB9x4AaABAg,0,0
1721,You is the because,Syed Jawad Ahmed,UgxWbGrX28KxWyoAssx4AaABAg,0,0
1722,🤣🤣🤣,SubhAnK,UgxwRQhKZQfu0ABQ4e94AaABAg,0,0
1723,🤣🤣🤣,Seerat,Ugx34CZNO37K0Ci0cz14AaABAg,0,0
1724,"Shayari likhta hu Bhaiya , Zakir Bhai ko suna bhi chuka hu ek show me ❤️",Harshal Batra Vlogs,UgzmUWw6Sj2IeutbJj94AaABAg,0,0
1725,You is the because I had a good day,AI,UgwufBlLtvoBcKjK1zp4AaABAg,0,0
1726,This series is so hit why? Tanmay your accent is the because😂,Tanveer Singh Bhullar,UgymIeKIHWChjwktxRt4AaABAg,4,0
1727,Most Awaited!,Muhammad Ali,UgyQLWHH-KaHufZv1XJ4AaABAg,0,0
1728,Sare din ki pdhai k bad ye video pura mind fresh ho gya thnx @Tanmay Bhat,Abhishek Verma,UgyCVYOqxx0mjrbkEiJ4AaABAg,0,0
1729,Thak harke ghar ate hi video dekhu toh mood fresh ho jata hai YOUis the because 😂❤️,TripSoul,UgzGeL9tTB5Aq5VolJ54AaABAg,1,0
1730,You is the because 😅👍🏼,Sampada Rathod,Ugw35hWPk58h1vfeVdV4AaABAg,0,0
1731,You is the because! :),Richa Ghosh,UgwMCR_lDDqqdGF2zhl4AaABAg,0,0
1732,I laugh today lastly ; you is the because  🤣 😆 😂,Akanksha .T.Kamble,UgyZ8VPoMl65G3A2Ibd4AaABAg,0,0
1733,Vishal has the seperate fanbase here!,WhYashXD,UgwVA3i4zF6xudKy4WF4AaABAg,1,0
1734,Only source of Pakistani economy these days. Lol,Ashutosh Sharma,Ugz2dgDCUoNaW2U9Mdx4AaABAg,1,0
1735,Just what i needed before Monday comes knocking at my door..😭,Shruti,UgzG6iR18c7zu6Oxhe94AaABAg,0,0
1736,i subscribed this channel you is the because,Ankan Mukhopadhyay,UgwwEWtjt17cMuEl8SZ4AaABAg,0,0
1737,"You guys and the content is so lit 🔥 i am imagining you guys making 1000 episodes of meme reaction, we all are old and still watching it",Polisetty Govindaraju,UgxSenyG2l4OxktHj914AaABAg,4,0
1738,13:16,AGENT 47,UgwTS63bdjQZPwwtcUp4AaABAg,0,0
1739,Tanmay's meme ☕ ha ha 🗿,B.com.Hon_2022-25_Ritesh pradhan,UgyJRIo9mzAbQ6oqSc94AaABAg,0,0
1740,These series would have been incomplete without tanmays accent,Zero Graphy,UgwfIcwkSybAi-esngB4AaABAg,1,0
1741,best outro,i m Raja,Ugz5x5lXedOfp07McV14AaABAg,0,0
1742,missing  rohon joshi,Manoj R,UgxgtcqlVHW8Z3sY2Zx4AaABAg,0,0
1743,Today I broke up with my girl 😔 After watching your new video I have some hopes in life now.,Sam Farin,UgxtyNE-4CKPj3Y_jwJ4AaABAg,0,0
1744,I m a 🇧🇩,$akal das,UgyruK0_rdgjozemrxh4AaABAg,0,0
1745,Bro you are doing great work 👍 may God bless you with all happiness ❣️❣️,Saurabh Shinde,UgwpxiQk_B93L2JcptV4AaABAg,1,0
1746,"I exams are here and i am not studying 
You is the because",Ayush Pandey,Ugw9V22F5jUxkB-e2Yl4AaABAg,0,0
1747,"Itna tanha ku ho me 
You is the because
Marna bhi chahta ho jeena bhi chahta ho 
You is the because",Anam Naeem,UgzKXPfgDL9ewqVdTy54AaABAg,0,0
1748,"Every series makes our hour,day,a part of our life delighted...why? YOU IS THE BECAUSE tanmay💌",Chandni Mehta,Ugyaz6gJDRxVityrxNl4AaABAg,14,0
1749,kal mera practical kaa exam hai best stress buster,solanki ravi,Ugz3xBfwXaVyKtXB8Ld4AaABAg,1,0
1750,Consistency or what 😏😏😏,Anugrah Shrivastava,Ugx8NWxHB83NkLyOnSJ4AaABAg,1,0
1751,Writer Op 🔥🔥🔥🤣🤣🤣,subash s,Ugw-5uxS8KrCphZ3kqB4AaABAg,0,0
1752,11:55 pe koi to pada hai video me🤣🤣🤣,Bhushan Patil,UgwXLJzylEexgVnzCQB4AaABAg,6,0
1753,Tanmay is the because 😂,Youtubexshorts,UgzE4U49EM8yzoyQSRV4AaABAg,1,0
1754,You is the because 😂💓,Shivani Songara,UgxIXD5FIzLQV_exkoF4AaABAg,0,0
